idTicket,idEmpresa,empresaNombre,idUsuario,fechaEmision,horaEmision,metodoPago,estacion,lineas,baseImponible,iva,total,moneda,tipoDocumento
T-697039B7773E,EMP002,Transporte_02 S.L.,EMP002-U001,2025-05-14,19:15:20,Tarjeta de empresa,"{'id': '2862', 'nombre': 'GASOLINERA LOS IBORES', 'provincia': 'CÁCERES', 'municipio': 'BOHONAL DE IBOR', 'direccion': 'EX_118 NAVALMORAL-GUADALUPE km 51,32', 'lat': 39.785778, 'lon': -5.476694, 'grupo': 'GASOLINERA LOS IBORES', 'nifEmpresa': 'B89178396'}","[{'producto': 'Gasolina 95 E5', 'litros': 15.17, 'precioUnitario': 1.537, 'importe': 23.32}]",19.27,4.05,23.32,EUR,Factura simplificada
T-7609DCE9F8C5,EMP002,Transporte_02 S.L.,EMP002-U001,2025-05-29,14:23:35,Efectivo,"{'id': '7318', 'nombre': 'MOEVE', 'provincia': 'MADRID', 'municipio': 'VILLAREJO DE SALVANÉS', 'direccion': 'AUTOVIA A-3 KM. 49,3', 'lat': 40.167722, 'lon': -3.285472, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 18.11, 'precioUnitario': 1.546, 'importe': 28.0}]",23.14,4.86,28.0,EUR,Factura simplificada
T-A8E004BA1F21,EMP002,Transporte_02 S.L.,EMP002-U001,2025-03-01,12:48:13,Efectivo,"{'id': '1458', 'nombre': 'MERCOENERGY', 'provincia': 'BADAJOZ', 'municipio': 'PUEBLA DE LA CALZADA', 'direccion': 'AVENIDA ALCORNOQUE DEL, 91', 'lat': 38.89225, 'lon': -6.617889, 'grupo': 'MERCOENERGY', 'nifEmpresa': 'H76617711'}","[{'producto': 'Gasóleo A', 'litros': 31.49, 'precioUnitario': 1.451, 'importe': 45.69}]",37.76,7.93,45.69,EUR,Factura simplificada
T-FB88B4E3374F,EMP002,Transporte_02 S.L.,EMP002-U001,2025-01-12,19:39:56,Tarjeta de empresa,"{'id': '1364', 'nombre': 'DIDAYMAZ S.COOP.', 'provincia': 'BADAJOZ', 'municipio': 'DON BENITO', 'direccion': 'CAMINO CARRETERA CIRCUNVALACION, S/N', 'lat': 39.073222, 'lon': -5.751111, 'grupo': 'DIDAYMAZ S.COOP.', 'nifEmpresa': 'Z49985690'}","[{'producto': 'Gasolina 95 E5', 'litros': 45.14, 'precioUnitario': 1.518, 'importe': 68.52}]",56.63,11.89,68.52,EUR,Factura simplificada
T-D18762B62F8E,EMP002,Transporte_02 S.L.,EMP002-U001,2025-05-15,11:43:16,Tarjeta de empresa,"{'id': '10855', 'nombre': 'REPSOL', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'CANALS', 'direccion': 'AVENIDA CORTES VALENCIANAS, S/N', 'lat': 38.959, 'lon': -0.588222, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 44.99, 'precioUnitario': 1.429, 'importe': 64.29}]",53.13,11.16,64.29,EUR,Factura simplificada
T-C3E15FCEED24,EMP002,Transporte_02 S.L.,EMP002-U001,2025-05-11,05:37:02,Tarjeta de empresa,"{'id': '6996', 'nombre': 'REPSOL', 'provincia': 'MADRID', 'municipio': 'MADRID', 'direccion': 'AVENIDA AVENIDA DE MORATALAZ, 21', 'lat': 40.407639, 'lon': -3.660583, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 36.7, 'precioUnitario': 1.52, 'importe': 55.78}]",46.1,9.68,55.78,EUR,Factura simplificada
T-82D776062594,EMP002,Transporte_02 S.L.,EMP002-U001,2025-05-13,17:41:37,Efectivo,"{'id': '6137', 'nombre': 'REPSOL', 'provincia': 'LLEIDA', 'municipio': 'ALPICAT', 'direccion': 'CARRETERA A-22 KM. 0', 'lat': 41.645917, 'lon': 0.566444, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 35.98, 'precioUnitario': 1.642, 'importe': 59.08}]",48.83,10.25,59.08,EUR,Factura simplificada
T-31EB57D58E29,EMP002,Transporte_02 S.L.,EMP002-U001,2025-02-11,16:17:54,Tarjeta de empresa,"{'id': '10243', 'nombre': 'PETRONOR', 'provincia': 'TARRAGONA', 'municipio': 'ULLDECONA', 'direccion': 'CARRETERA T 331 KM. 17,50', 'lat': 40.587778, 'lon': 0.44275, 'grupo': 'PETRONOR', 'nifEmpresa': 'U15654528'}","[{'producto': 'Gasóleo Premium', 'litros': 63.56, 'precioUnitario': 1.542, 'importe': 98.01}]",81.0,17.01,98.01,EUR,Factura simplificada
T-9B953272FEB8,EMP002,Transporte_02 S.L.,EMP002-U001,2025-01-27,00:07:38,Tarjeta de empresa,"{'id': '8103', 'nombre': 'REPSOL', 'provincia': 'MURCIA', 'municipio': 'TORRE-PACHECO', 'direccion': 'AVENIDA MARQUES DE ROZALEJO, S,/N,', 'lat': 37.783, 'lon': -0.872833, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 32.47, 'precioUnitario': 1.494, 'importe': 48.51}]",40.09,8.42,48.51,EUR,Factura simplificada
T-BFAD0DEF803E,EMP002,Transporte_02 S.L.,EMP002-U001,2025-06-14,11:19:05,Tarjeta de empresa,"{'id': '9522', 'nombre': 'REPSOL', 'provincia': 'SEGOVIA', 'municipio': 'SEGOVIA', 'direccion': 'PASEO EZEQUIEL GONZALEZ, 28', 'lat': 40.946111, 'lon': -4.122944, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 34.24, 'precioUnitario': 1.502, 'importe': 51.43}]",42.5,8.93,51.43,EUR,Factura simplificada
T-DBE0E6F3D780,EMP002,Transporte_02 S.L.,EMP002-U001,2025-04-19,23:24:41,Tarjeta de empresa,"{'id': '11443', 'nombre': 'REPSOL', 'provincia': 'VALLADOLID', 'municipio': 'VALLADOLID', 'direccion': 'CALLE PUENTE COLGANTE, 10', 'lat': 41.641111, 'lon': -4.734222, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 23.46, 'precioUnitario': 1.431, 'importe': 33.57}]",27.74,5.83,33.57,EUR,Factura simplificada
T-096460CF384D,EMP002,Transporte_02 S.L.,EMP002-U001,2025-05-16,10:07:23,Tarjeta de empresa,"{'id': '11507', 'nombre': 'GASEXPRESS', 'provincia': 'VALLADOLID', 'municipio': 'ZARATÁN', 'direccion': 'AVENIDA GIJÓN, 37', 'lat': 41.660944, 'lon': -4.766556, 'grupo': 'GASEXPRESS', 'nifEmpresa': 'U04945192'}","[{'producto': 'Gasóleo A', 'litros': 38.62, 'precioUnitario': 1.435, 'importe': 55.42}]",45.8,9.62,55.42,EUR,Factura simplificada
T-E3486DE45A5D,EMP002,Transporte_02 S.L.,EMP002-U001,2025-03-11,20:18:00,Tarjeta de empresa,"{'id': '1928', 'nombre': 'NUROIL', 'provincia': 'BARCELONA', 'municipio': 'CASTELLAR DEL VALLÈS', 'direccion': 'CARRER DE LA SEGARRA, 4', 'lat': 41.5975, 'lon': 2.090611, 'grupo': 'NUROIL', 'nifEmpresa': 'X58514936'}","[{'producto': 'Gasolina 98 E5', 'litros': 44.57, 'precioUnitario': 1.702, 'importe': 75.86}]",62.69,13.17,75.86,EUR,Factura simplificada
T-3A9A6E2F5F3C,EMP002,Transporte_02 S.L.,EMP002-U001,2025-07-31,22:24:06,Efectivo,"{'id': '2990', 'nombre': 'REPSOL', 'provincia': 'CÁCERES', 'municipio': 'VALDASTILLAS', 'direccion': 'CARRETERA N-110 KM. 382,400', 'lat': 40.136417, 'lon': -5.890833, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 28.96, 'precioUnitario': 1.591, 'importe': 46.08}]",38.08,8.0,46.08,EUR,Factura simplificada
T-EE73AB2A3C54,EMP002,Transporte_02 S.L.,EMP002-U001,2025-04-04,00:40:54,Tarjeta de empresa,"{'id': '7379', 'nombre': 'GALP', 'provincia': 'MÁLAGA', 'municipio': 'BENALMÁDENA', 'direccion': 'CARRETERA N-340- SECTOR 97 KM. S/N', 'lat': 36.572361, 'lon': -4.590167, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasolina 95 E5', 'litros': 30.47, 'precioUnitario': 1.545, 'importe': 47.08}]",38.91,8.17,47.08,EUR,Factura simplificada
T-FB5EEAEFC850,EMP002,Transporte_02 S.L.,EMP002-U001,2025-03-06,01:01:31,Tarjeta de empresa,"{'id': '3285', 'nombre': 'E.S EL BARRIAL S.L', 'provincia': 'CÁDIZ', 'municipio': 'TREBUJENA', 'direccion': 'POLIGONO EL BARRIAL SECTOR 10 PARCELA 72, S/N', 'lat': 36.862389, 'lon': -6.172083, 'grupo': 'E.S EL BARRIAL S.L', 'nifEmpresa': 'A55022966'}","[{'producto': 'Gasóleo A', 'litros': 55.93, 'precioUnitario': 1.438, 'importe': 80.43}]",66.47,13.96,80.43,EUR,Factura simplificada
T-95E7E19A70D7,EMP002,Transporte_02 S.L.,EMP002-U001,2025-06-18,05:16:25,Tarjeta de empresa,"{'id': '8648', 'nombre': 'REPSOL', 'provincia': 'PALMAS (LAS)', 'municipio': 'PALMAS DE GRAN CANARIA (LAS)', 'direccion': 'CARRETERA DE CHILE KM. 84', 'lat': 28.117083, 'lon': -15.45525, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 26.37, 'precioUnitario': 1.486, 'importe': 39.19}]",32.39,6.8,39.19,EUR,Factura simplificada
T-25368730B2E5,EMP002,Transporte_02 S.L.,EMP002-U001,2025-05-18,21:30:12,Tarjeta de empresa,"{'id': '5810', 'nombre': 'CEPSA', 'provincia': 'JAÉN', 'municipio': 'JAÉN', 'direccion': 'CARRERA N323A, 32', 'lat': 37.823944, 'lon': -3.770917, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 30.97, 'precioUnitario': 1.509, 'importe': 46.73}]",38.62,8.11,46.73,EUR,Factura simplificada
T-48F105CF3640,EMP002,Transporte_02 S.L.,EMP002-U001,2025-01-11,11:18:16,Tarjeta de empresa,"{'id': '5351', 'nombre': 'E.S. LA RURAL', 'provincia': 'GUADALAJARA', 'municipio': 'CONDEMIOS DE ARRIBA', 'direccion': 'CALLE CARRETERA DE GALVEZ, 41', 'lat': 41.214361, 'lon': -3.127806, 'grupo': 'E.S. LA RURAL', 'nifEmpresa': 'B45991023'}","[{'producto': 'Gasóleo Premium', 'litros': 45.31, 'precioUnitario': 1.531, 'importe': 69.37}]",57.33,12.04,69.37,EUR,Factura simplificada
T-0B8DAEBFC6AE,EMP002,Transporte_02 S.L.,EMP002-U001,2025-01-24,15:10:26,Tarjeta de empresa,"{'id': '5616', 'nombre': 'REPSOL', 'provincia': 'HUESCA', 'municipio': 'GRADO (EL)', 'direccion': 'CARRETERA A-138 KM. 9,10', 'lat': 42.140611, 'lon': 0.225944, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 64.28, 'precioUnitario': 1.683, 'importe': 108.18}]",89.4,18.78,108.18,EUR,Factura simplificada
T-9AE5D0707BF6,EMP002,Transporte_02 S.L.,EMP002-U001,2025-01-02,05:25:06,Tarjeta de empresa,"{'id': '4783', 'nombre': 'REPSOL', 'provincia': 'GIRONA', 'municipio': 'BESALÚ', 'direccion': 'CARRETERA N-260 KM. 63', 'lat': 42.202083, 'lon': 2.691889, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 27.52, 'precioUnitario': 1.541, 'importe': 42.41}]",35.05,7.36,42.41,EUR,Factura simplificada
T-E607B59B0789,EMP002,Transporte_02 S.L.,EMP002-U001,2025-07-11,08:59:20,Tarjeta de empresa,"{'id': '2782', 'nombre': 'MOEVE', 'provincia': 'BURGOS', 'municipio': 'MELGAR DE FERNAMENTAL', 'direccion': 'CR N-120, 162', 'lat': 42.403056, 'lon': -4.238167, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 37.02, 'precioUnitario': 1.555, 'importe': 57.57}]",47.58,9.99,57.57,EUR,Factura simplificada
T-F780D0BEBECA,EMP002,Transporte_02 S.L.,EMP002-U001,2025-05-29,19:02:30,Tarjeta de empresa,"{'id': '1850', 'nombre': 'MEROIL', 'provincia': 'BARCELONA', 'municipio': 'BARCELONA', 'direccion': ""CARRETERA L'ARRABASSADA KM. 5"", 'lat': 41.430306, 'lon': 2.128889, 'grupo': 'MEROIL', 'nifEmpresa': 'U14978407'}","[{'producto': 'Gasolina 98 E5', 'litros': 64.42, 'precioUnitario': 1.716, 'importe': 110.54}]",91.36,19.18,110.54,EUR,Factura simplificada
T-E14F741C71B7,EMP002,Transporte_02 S.L.,EMP002-U001,2025-06-23,14:10:11,Tarjeta de empresa,"{'id': '3641', 'nombre': 'CEPSA', 'provincia': 'CASTELLÓN / CASTELLÓ', 'municipio': 'VILLARREAL/VILA-REAL', 'direccion': 'VIVER-PTO BURRIANA km 65,3', 'lat': 39.943333, 'lon': -0.116528, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 98 E5', 'litros': 61.4, 'precioUnitario': 1.67, 'importe': 102.54}]",84.74,17.8,102.54,EUR,Factura simplificada
T-209A19CDF927,EMP002,Transporte_02 S.L.,EMP002-U001,2025-01-27,10:31:51,Efectivo,"{'id': '8416', 'nombre': 'REPSOL', 'provincia': 'OURENSE', 'municipio': 'LOBEIRA', 'direccion': 'CR N-540 51,6', 'lat': 41.951694, 'lon': -8.029389, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 32.19, 'precioUnitario': 1.516, 'importe': 48.8}]",40.33,8.47,48.8,EUR,Factura simplificada
T-3D6DD53F0568,EMP002,Transporte_02 S.L.,EMP002-U001,2025-06-08,00:07:57,Tarjeta de empresa,"{'id': '7409', 'nombre': 'AGLA', 'provincia': 'MÁLAGA', 'municipio': 'CASARABONELA', 'direccion': 'CTRA.A-357, (ZALEA-ARDALES) km 33,2', 'lat': 36.810472, 'lon': -4.7835, 'grupo': 'AGLA', 'nifEmpresa': 'X07622681'}","[{'producto': 'Gasolina 98 E5', 'litros': 58.04, 'precioUnitario': 1.731, 'importe': 100.47}]",83.03,17.44,100.47,EUR,Factura simplificada
T-4ABF018BFFBC,EMP002,Transporte_02 S.L.,EMP002-U001,2025-02-10,05:11:00,Tarjeta de empresa,"{'id': '8601', 'nombre': 'SHELL NUEVA ARUCAS', 'provincia': 'PALMAS (LAS)', 'municipio': 'ARUCAS', 'direccion': 'CALLE SUAREZ FRANCHY, 26', 'lat': 28.117889, 'lon': -15.524583, 'grupo': 'SHELL NUEVA ARUCAS', 'nifEmpresa': 'B16060717'}","[{'producto': 'Gasolina 98 E5', 'litros': 34.09, 'precioUnitario': 1.668, 'importe': 56.86}]",46.99,9.87,56.86,EUR,Factura simplificada
T-3FB8C5BDE908,EMP002,Transporte_02 S.L.,EMP002-U001,2025-07-13,01:04:47,Tarjeta de empresa,"{'id': '4172', 'nombre': 'GALP', 'provincia': 'CORUÑA (A)', 'municipio': 'AMES', 'direccion': 'SANTIAGO-NOIA km 7,51', 'lat': 42.864361, 'lon': -8.629167, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasóleo A', 'litros': 44.57, 'precioUnitario': 1.433, 'importe': 63.87}]",52.79,11.08,63.87,EUR,Factura simplificada
T-076429378AB6,EMP002,Transporte_02 S.L.,EMP002-U001,2025-03-03,07:18:58,Tarjeta de empresa,"{'id': '9631', 'nombre': 'PETRONOR', 'provincia': 'SEVILLA', 'municipio': 'CANTILLANA', 'direccion': 'AVENIDA GRANADA, 3', 'lat': 37.615667, 'lon': -5.819833, 'grupo': 'PETRONOR', 'nifEmpresa': 'C29751617'}","[{'producto': 'Gasóleo Premium', 'litros': 46.46, 'precioUnitario': 1.548, 'importe': 71.92}]",59.44,12.48,71.92,EUR,Factura simplificada
T-95E9FB1E3A8D,EMP002,Transporte_02 S.L.,EMP002-U001,2025-03-16,08:29:14,Tarjeta de empresa,"{'id': '561', 'nombre': 'REPSOL', 'provincia': 'ALICANTE', 'municipio': 'SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG', 'direccion': 'CARRETERA AGOST KM. 68', 'lat': 38.401417, 'lon': -0.534111, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 38.28, 'precioUnitario': 1.712, 'importe': 65.54}]",54.17,11.37,65.54,EUR,Factura simplificada
T-E1FB6DD6F1CE,EMP002,Transporte_02 S.L.,EMP002-U001,2025-01-16,11:48:39,Tarjeta de empresa,"{'id': '3735', 'nombre': 'REPSOL', 'provincia': 'CIUDAD REAL', 'municipio': 'CIUDAD REAL', 'direccion': 'CARRETERA N-430 KM. 304,42', 'lat': 38.9745, 'lon': -3.958361, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 50.67, 'precioUnitario': 1.514, 'importe': 76.71}]",63.4,13.31,76.71,EUR,Factura simplificada
T-26B97C0FE456,EMP002,Transporte_02 S.L.,EMP002-U001,2025-06-08,18:30:59,Tarjeta de empresa,"{'id': '6121', 'nombre': 'BONAREA', 'provincia': 'LLEIDA', 'municipio': 'ALCARRÀS', 'direccion': 'CTRA L-800 km 1.85', 'lat': 41.577667, 'lon': 0.516889, 'grupo': 'BONAREA', 'nifEmpresa': 'P8188355E'}","[{'producto': 'Gasóleo A', 'litros': 59.52, 'precioUnitario': 1.397, 'importe': 83.15}]",68.72,14.43,83.15,EUR,Factura simplificada
T-3737136A9CFD,EMP002,Transporte_02 S.L.,EMP002-U001,2025-06-08,05:24:07,Tarjeta de empresa,"{'id': '5664', 'nombre': 'REPSOL', 'provincia': 'HUESCA', 'municipio': 'SALLENT DE GÁLLEGO', 'direccion': 'CARRETERA A-136 KM. 94', 'lat': 42.773972, 'lon': -0.367806, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 47.87, 'precioUnitario': 1.67, 'importe': 79.94}]",66.07,13.87,79.94,EUR,Factura simplificada
T-D36B6076C1A9,EMP002,Transporte_02 S.L.,EMP002-U001,2025-05-20,16:58:14,Tarjeta de empresa,"{'id': '392', 'nombre': 'GALP', 'provincia': 'ALICANTE', 'municipio': 'ELCHE/ELX', 'direccion': 'Autovía del Mediterráneo (A-7) a Murcia', 'lat': 38.309528, 'lon': -0.605694, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasolina 98 E5', 'litros': 34.85, 'precioUnitario': 1.705, 'importe': 59.42}]",49.11,10.31,59.42,EUR,Factura simplificada
T-B398E2D78973,EMP002,Transporte_02 S.L.,EMP002-U001,2025-03-31,22:55:03,Tarjeta de empresa,"{'id': '10189', 'nombre': 'CARBURANTS TOSSES ', 'provincia': 'TARRAGONA', 'municipio': ""SANT JAUME D'ENVEJA"", 'direccion': 'CARRETERA DIPUTACION KM. 2,45', 'lat': 40.690806, 'lon': 0.721694, 'grupo': 'CARBURANTS TOSSES ', 'nifEmpresa': 'F79979951'}","[{'producto': 'Gasolina 95 E5', 'litros': 55.13, 'precioUnitario': 1.533, 'importe': 84.51}]",69.84,14.67,84.51,EUR,Factura simplificada
T-2AC0ACF4E587,EMP002,Transporte_02 S.L.,EMP002-U002,2025-06-23,21:52:43,Tarjeta de empresa,"{'id': '8472', 'nombre': 'CEPSA- ANTELA E.S.', 'provincia': 'OURENSE', 'municipio': 'XINZO DE LIMIA', 'direccion': 'VÍA PISTA ENLACE AUTOVIA RIAS BAIXAS, S/N', 'lat': 42.077917, 'lon': -7.714583, 'grupo': 'CEPSA- ANTELA E.S.', 'nifEmpresa': 'S4490581H'}","[{'producto': 'Gasóleo A', 'litros': 30.21, 'precioUnitario': 1.466, 'importe': 44.29}]",36.6,7.69,44.29,EUR,Factura simplificada
T-3B4F91E39188,EMP002,Transporte_02 S.L.,EMP002-U002,2025-03-30,16:46:20,Tarjeta de empresa,"{'id': '6374', 'nombre': 'GALP', 'provincia': 'LUGO', 'municipio': 'LUGO', 'direccion': 'CARRETERA LU-530 PK 1,800 CASTELO DE ARRIBA KM. 1,8', 'lat': 43.010639, 'lon': -7.537583, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasóleo A', 'litros': 25.45, 'precioUnitario': 1.487, 'importe': 37.84}]",31.27,6.57,37.84,EUR,Factura simplificada
T-E9B8F45D55AE,EMP002,Transporte_02 S.L.,EMP002-U002,2025-06-03,08:28:07,Tarjeta de empresa,"{'id': '1271', 'nombre': 'SETTRAN', 'provincia': 'BADAJOZ', 'municipio': 'ALMENDRALEJO', 'direccion': 'CALLE CONSTRUCCION, SN', 'lat': 38.695361, 'lon': -6.408139, 'grupo': 'SETTRAN', 'nifEmpresa': 'P9986798H'}","[{'producto': 'Gasóleo A', 'litros': 42.47, 'precioUnitario': 1.441, 'importe': 61.2}]",50.58,10.62,61.2,EUR,Factura simplificada
T-671DD31CFEB4,EMP002,Transporte_02 S.L.,EMP002-U002,2025-07-19,19:25:26,Tarjeta de empresa,"{'id': '4830', 'nombre': ""REPSOL L'ESCALA"", 'provincia': 'GIRONA', 'municipio': ""ESCALA (L')"", 'direccion': ""CALLE CLOSA D'EN LLOP, 2"", 'lat': 42.124972, 'lon': 3.123222, 'grupo': ""REPSOL L'ESCALA"", 'nifEmpresa': 'W5978207H'}","[{'producto': 'Gasolina 95 E5', 'litros': 28.68, 'precioUnitario': 1.521, 'importe': 43.62}]",36.05,7.57,43.62,EUR,Factura simplificada
T-27820937C668,EMP002,Transporte_02 S.L.,EMP002-U002,2025-07-28,04:38:59,Tarjeta de empresa,"{'id': '8228', 'nombre': 'AN ENERGETICOS, S.L.', 'provincia': 'NAVARRA', 'municipio': 'CORTES', 'direccion': 'AVENIDA CARMEN BELLIDO, 52', 'lat': 41.926556, 'lon': -1.422056, 'grupo': 'AN ENERGETICOS, S.L.', 'nifEmpresa': 'P8203778I'}","[{'producto': 'Gasolina 95 E5', 'litros': 54.32, 'precioUnitario': 1.523, 'importe': 82.73}]",68.37,14.36,82.73,EUR,Factura simplificada
T-9E0274831C1B,EMP002,Transporte_02 S.L.,EMP002-U002,2025-06-07,07:06:01,Efectivo,"{'id': '2958', 'nombre': 'SHELL', 'provincia': 'CÁCERES', 'municipio': 'PLASENCIA', 'direccion': 'CALLE BELGICA ESQUINA TRAVESÍA ADELARDO LOPEZ AYER, S/N', 'lat': 40.012667, 'lon': -6.105722, 'grupo': 'SHELL', 'nifEmpresa': 'D65905150'}","[{'producto': 'Gasolina 98 E5', 'litros': 70.29, 'precioUnitario': 1.669, 'importe': 117.31}]",96.95,20.36,117.31,EUR,Factura simplificada
T-DD4E7D56CCB5,EMP002,Transporte_02 S.L.,EMP002-U002,2025-07-25,15:22:23,Tarjeta de empresa,"{'id': '6424', 'nombre': 'LERIA S.C.G.', 'provincia': 'LUGO', 'municipio': 'SAVIÑAO (O)', 'direccion': 'CARRETERA CARRETERA CURRELOS-ESCAIRON KM. 12', 'lat': 42.675083, 'lon': -7.653333, 'grupo': 'LERIA S.C.G.', 'nifEmpresa': 'N9251925E'}","[{'producto': 'Gasolina 95 E5', 'litros': 20.88, 'precioUnitario': 1.526, 'importe': 31.86}]",26.33,5.53,31.86,EUR,Factura simplificada
T-87BD192379E5,EMP002,Transporte_02 S.L.,EMP002-U002,2025-02-16,01:54:05,Tarjeta de empresa,"{'id': '1041', 'nombre': 'REPSOL', 'provincia': 'ASTURIAS', 'municipio': 'LANGREO', 'direccion': 'CARRETERA AS-17 KM. 37,400', 'lat': 43.327639, 'lon': -5.7135, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 50.91, 'precioUnitario': 1.503, 'importe': 76.52}]",63.24,13.28,76.52,EUR,Factura simplificada
T-03993CA95B81,EMP002,Transporte_02 S.L.,EMP002-U002,2025-03-13,10:39:36,Tarjeta de empresa,"{'id': '7173', 'nombre': 'CARREFOUR', 'provincia': 'MADRID', 'municipio': 'ROZAS DE MADRID (LAS)', 'direccion': 'CARRETERA MADRID-LA CORUÑA KM. 22', 'lat': 40.521389, 'lon': -3.884917, 'grupo': 'CARREFOUR', 'nifEmpresa': 'P4865281B'}","[{'producto': 'Gasóleo Premium', 'litros': 54.89, 'precioUnitario': 1.522, 'importe': 83.54}]",69.04,14.5,83.54,EUR,Factura simplificada
T-398B656E4FFF,EMP002,Transporte_02 S.L.,EMP002-U002,2025-04-14,17:00:51,Tarjeta de empresa,"{'id': '10557', 'nombre': 'PETROPRIX', 'provincia': 'TOLEDO', 'municipio': 'OCAÑA', 'direccion': 'CARRETERA N400 KM. 6', 'lat': 39.960139, 'lon': -3.488778, 'grupo': 'PETROPRIX', 'nifEmpresa': 'B23709892'}","[{'producto': 'Gasóleo Premium', 'litros': 35.12, 'precioUnitario': 1.556, 'importe': 54.65}]",45.17,9.48,54.65,EUR,Factura simplificada
T-A6F6D0F6F210,EMP002,Transporte_02 S.L.,EMP002-U002,2025-07-03,16:29:52,Tarjeta de empresa,"{'id': '871', 'nombre': 'NATURGY', 'provincia': 'ARABA/ÁLAVA', 'municipio': 'IRUÑA OKA/IRUÑA DE OCA', 'direccion': 'CALLE A-1 KM 342. POL. IND. SUBILLABIDE (SUVILLAVIDE BIDEA), 2', 'lat': 42.824389, 'lon': -2.770694, 'grupo': 'NATURGY', 'nifEmpresa': 'F33221417'}","[{'producto': 'Gasóleo A', 'litros': 43.31, 'precioUnitario': 1.455, 'importe': 63.02}]",52.08,10.94,63.02,EUR,Factura simplificada
T-467C256047B7,EMP002,Transporte_02 S.L.,EMP002-U002,2025-04-06,05:42:32,Efectivo,"{'id': '250', 'nombre': 'LAS MAROMAS', 'provincia': 'ALICANTE', 'municipio': 'ALMORADÍ', 'direccion': 'AVENIDA COMUNIDAD EUROPEA, 1', 'lat': 38.099361, 'lon': -0.796528, 'grupo': 'LAS MAROMAS', 'nifEmpresa': 'E29622297'}","[{'producto': 'Gasolina 95 E5', 'litros': 24.61, 'precioUnitario': 1.536, 'importe': 37.8}]",31.24,6.56,37.8,EUR,Factura simplificada
T-5E24952F28A9,EMP002,Transporte_02 S.L.,EMP002-U002,2025-02-28,20:18:29,Tarjeta de empresa,"{'id': '8756', 'nombre': 'DISA COOP.TAXIS.TELDE', 'provincia': 'PALMAS (LAS)', 'municipio': 'TELDE', 'direccion': 'CALLE CANOVAS DEL CASTILLO, 114', 'lat': 28.001056, 'lon': -15.397806, 'grupo': 'DISA COOP.TAXIS.TELDE', 'nifEmpresa': 'B37947389'}","[{'producto': 'Gasolina 98 E5', 'litros': 33.42, 'precioUnitario': 1.699, 'importe': 56.78}]",46.93,9.85,56.78,EUR,Factura simplificada
