tipoDocumento,concesionaria,autopista,fechaHora,categoriaVehiculo,importe,ivaIncluido,formaPago,referencia,idEmpresa,empresaNombre,idUsuario,provincia,tramo,entrada,salida
Peaje,Estatal,AP-7,2025-04-01 01:35:24,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-D3F62AB3,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-07-31 20:46:16,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-230DEEE9,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,763 La Zenia Urbanizaciones – 800 Los Beatos-El Algar,763 La Zenia Urbanizaciones,800 Los Beatos-El Algar
Peaje,Estatal,AP-61,2025-05-29 10:18:41,LIGEROS,"0,80 €",IVA incluido,Tarjeta de empresa,PASO-AE836968,EMP003,Transporte_03 S.L.,EMP003-U21,MADRID,Conexión AP-6 (El Espinar) – Otero de H.,Conexión AP-6 (El Espinar),Otero de H.
Peaje,Estatal,AP-61,2025-01-29 12:59:36,LIGEROS,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-0D98D966,EMP003,Transporte_03 S.L.,EMP003-U21,MADRID,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-7,2025-07-10 13:10:55,LIGEROS,"3,40 €",IVA incluido,Efectivo,PASO-635DE94A,EMP003,Transporte_03 S.L.,EMP003-U21,BARCELONA,Calahonda – Marbella,Calahonda,Marbella
Peaje,Estatal,AP-7,2025-07-24 15:21:18,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-E9251444,EMP003,Transporte_03 S.L.,EMP003-U21,MÁLAGA,784 San Javier (Sur)-Acceso aeropuerto – 797 Torre del Negro,784 San Javier (Sur)-Acceso aeropuerto,797 Torre del Negro
Peaje,Estatal,AP-66,2025-01-15 22:05:00,LIGEROS,"4,15 €",IVA incluido,Efectivo,PASO-E23C8921,EMP003,Transporte_03 S.L.,EMP003-U21,ASTURIAS,Oblanca – La Magdalena,Oblanca,La Magdalena
Peaje,Estatal,AP-7,2025-03-17 17:02:05,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-22581FF3,EMP003,Transporte_03 S.L.,EMP003-U21,CASTELLÓN / CASTELLÓ,763 La Zenia Urbanizaciones – 782 Balsicas,763 La Zenia Urbanizaciones,782 Balsicas
Peaje,Estatal,AP-7,2025-01-31 09:07:19,LIGEROS,"3,40 €",IVA incluido,Tarjeta de empresa,PASO-C2F53F9C,EMP003,Transporte_03 S.L.,EMP003-U21,CÁDIZ,Málaga – Calahonda,Málaga,Calahonda
Peaje,Estatal,AP-61,2025-05-18 22:32:46,LIGEROS,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-E47479CA,EMP003,Transporte_03 S.L.,EMP003-U21,MADRID,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-7,2025-06-18 01:05:20,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-9B2EC785,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 790 Los Alcazares (Centro)-Torre Pacheco,754 Carretera San Miguel Benijofar,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-68,2025-06-18 20:02:21,LIGEROS,"21,25 €",IVA incluido,Tarjeta de empresa,PASO-9E41502F,EMP003,Transporte_03 S.L.,EMP003-U21,BIZKAIA,Altube – Autop. Navarra,Altube,Autop. Navarra
Peaje,Estatal,AP-7,2025-07-16 05:46:17,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-5BA26C82,EMP003,Transporte_03 S.L.,EMP003-U21,MÁLAGA,Marbella – San Pedro de Alcantara,Marbella,San Pedro de Alcantara
Peaje,Estatal,AP-7,2025-07-04 19:15:28,LIGEROS,"3,70 €",IVA incluido,Tarjeta de empresa,PASO-46EA185F,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,Marbella – Estepona,Marbella,Estepona
Peaje,Estatal,AP-7,2025-04-17 23:16:09,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-82CFF5AE,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 770 El Pilar de la Horadada (Norte),754 Carretera San Miguel Benijofar,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-61,2025-05-19 23:46:16,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-95C971F5,EMP003,Transporte_03 S.L.,EMP003-U21,MADRID,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-07-07 03:24:25,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-887F32BF,EMP003,Transporte_03 S.L.,EMP003-U21,VALENCIA / VALÈNCIA,724 Entronque A-7 – 754 Carretera San Miguel Benijofar,724 Entronque A-7,754 Carretera San Miguel Benijofar
Peaje,Estatal,AP-7,2025-07-25 20:03:34,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3F285EB8,EMP003,Transporte_03 S.L.,EMP003-U21,GIRONA,754 Carretera San Miguel Benijofar – 770 El Pilar de la Horadada (Norte),754 Carretera San Miguel Benijofar,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-68,2025-05-24 04:21:24,LIGEROS,"14,30 €",IVA incluido,Tarjeta de empresa,PASO-BFC7D7C1,EMP003,Transporte_03 S.L.,EMP003-U21,BIZKAIA,Zambrana – Alfaro,Zambrana,Alfaro
Peaje,Estatal,AP-68,2025-05-17 08:35:23,LIGEROS,"12,45 €",IVA incluido,Tarjeta de empresa,PASO-BFB92149,EMP003,Transporte_03 S.L.,EMP003-U21,BIZKAIA,Agoncillo – Gallur,Agoncillo,Gallur
Peaje,Estatal,AP-7,2025-01-16 06:32:41,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-71548A6D,EMP003,Transporte_03 S.L.,EMP003-U21,BARCELONA,Marbella – San Pedro de Alcantara,Marbella,San Pedro de Alcantara
Peaje,Estatal,AP-61,2025-03-17 19:10:41,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-C3493B5E,EMP003,Transporte_03 S.L.,EMP003-U21,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-06-15 18:05:19,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-4EFE5260,EMP003,Transporte_03 S.L.,EMP003-U21,BARCELONA,758 San Miguel de Salinas-Torrevieja – 763 La Zenia Urbanizaciones,758 San Miguel de Salinas-Torrevieja,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-68,2025-02-02 06:05:56,LIGEROS,"20,80 €",IVA incluido,Tarjeta de empresa,PASO-97C05534,EMP003,Transporte_03 S.L.,EMP003-U21,ZARAGOZA,Altube – Alfaro,Altube,Alfaro
Peaje,Estatal,AP-68,2025-06-22 13:05:49,LIGEROS,"30,95 €",IVA incluido,Tarjeta de empresa,PASO-4008BEED,EMP003,Transporte_03 S.L.,EMP003-U21,ZARAGOZA,Ziorraga – Alagón pk 272,Ziorraga,Alagón pk 272
Peaje,Estatal,AP-9,2025-06-27 07:30:23,LIGEROS,"4,35 €",IVA incluido,Tarjeta de empresa,PASO-CEEE60E7,EMP003,Transporte_03 S.L.,EMP003-U22,PONTEVEDRA,Santiago – Santiago,Santiago,Santiago
Peaje,Estatal,AP-7,2025-06-16 14:12:26,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3C2FBD35,EMP003,Transporte_03 S.L.,EMP003-U22,BARCELONA,730 Catral – 758 San Miguel de Salinas-Torrevieja,730 Catral,758 San Miguel de Salinas-Torrevieja
Peaje,Estatal,AP-61,2025-02-19 23:55:00,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-41DF0EA1,EMP003,Transporte_03 S.L.,EMP003-U22,MADRID,Otero de Herreros – Segovia,Otero de Herreros,Segovia
Peaje,Estatal,AP-7,2025-07-14 05:57:49,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-417EBADC,EMP003,Transporte_03 S.L.,EMP003-U22,GIRONA,754 Carretera San Miguel Benijofar – 784 San Javier (Sur)-Acceso aeropuerto,754 Carretera San Miguel Benijofar,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-7,2025-02-08 14:33:17,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-D797B906,EMP003,Transporte_03 S.L.,EMP003-U22,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-04-15 20:44:55,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-8033F285,EMP003,Transporte_03 S.L.,EMP003-U22,ALICANTE,San Pedro de Alcantara – Estepona,San Pedro de Alcantara,Estepona
Peaje,Estatal,AP-61,2025-03-17 15:42:24,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-BF912E0A,EMP003,Transporte_03 S.L.,EMP003-U22,SEGOVIA,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-03-13 14:32:47,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-9612C751,EMP003,Transporte_03 S.L.,EMP003-U22,GIRONA,Troncal de La Zenia – ,Troncal de La Zenia,
Peaje,Estatal,AP-68,2025-04-12 16:19:24,LIGEROS,"4,35 €",IVA incluido,Tarjeta de empresa,PASO-A41E4790,EMP003,Transporte_03 S.L.,EMP003-U22,BIZKAIA,Zambrana – Cenicero,Zambrana,Cenicero
Peaje,Estatal,AP-7,2025-02-06 03:49:04,LIGEROS,"7,10 €",IVA incluido,Tarjeta de empresa,PASO-5E3D2B20,EMP003,Transporte_03 S.L.,EMP003-U22,ALICANTE,Calahonda – Estepona,Calahonda,Estepona
Peaje,Estatal,AP-61,2025-04-30 08:22:06,LIGEROS,"0,70 €",IVA incluido,Tarjeta de empresa,PASO-FA6E7C5E,EMP003,Transporte_03 S.L.,EMP003-U22,MADRID,Otero de Herreros – Ortigosa,Otero de Herreros,Ortigosa
Peaje,Estatal,AP-7,2025-03-30 05:47:20,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-E0A66AD9,EMP003,Transporte_03 S.L.,EMP003-U22,BARCELONA,754 Carretera San Miguel Benijofar – 784 San Javier (Sur)-Acceso aeropuerto,754 Carretera San Miguel Benijofar,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-68,2025-02-07 15:25:06,LIGEROS,"25,40 €",IVA incluido,Efectivo,PASO-CBDEF578,EMP003,Transporte_03 S.L.,EMP003-U22,BIZKAIA,Llodio – Autop. Navarra,Llodio,Autop. Navarra
Peaje,Estatal,AP-7,2025-02-18 14:14:14,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-129607C9,EMP003,Transporte_03 S.L.,EMP003-U22,CÁDIZ,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-61,2025-07-16 09:31:03,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-C0761710,EMP003,Transporte_03 S.L.,EMP003-U22,SEGOVIA,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-05-18 15:16:13,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-F39F6F51,EMP003,Transporte_03 S.L.,EMP003-U22,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-07-15 14:09:05,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-39A2CCBB,EMP003,Transporte_03 S.L.,EMP003-U22,GIRONA,Troncal de Los Montesinos – ,Troncal de Los Montesinos,
Peaje,Estatal,AP-7,2025-01-21 01:05:58,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-83476194,EMP003,Transporte_03 S.L.,EMP003-U22,BARCELONA,758 San Miguel de Salinas-Torrevieja – 768 Campoamor-Urbanizaciones,758 San Miguel de Salinas-Torrevieja,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-05-30 05:10:07,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-D6E6DD49,EMP003,Transporte_03 S.L.,EMP003-U22,BARCELONA,743 Algorfa-Benijofar – 774 San Pedro del Pinatar (Norte),743 Algorfa-Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-61,2025-01-06 06:28:52,LIGEROS,"1,55 €",IVA incluido,Tarjeta de empresa,PASO-FFE932AC,EMP003,Transporte_03 S.L.,EMP003-U22,MADRID,Ortigosa del Monte – Hontoria,Ortigosa del Monte,Hontoria
Peaje,Estatal,AP-7,2025-07-24 18:21:16,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-4E4CBC16,EMP003,Transporte_03 S.L.,EMP003-U22,ALICANTE,Troncal de La Zenia – ,Troncal de La Zenia,
Peaje,Estatal,AP-7,2025-02-28 23:55:00,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-981B7ABF,EMP003,Transporte_03 S.L.,EMP003-U22,CASTELLÓN / CASTELLÓ,763 La Zenia Urbanizaciones – 790 Los Alcazares (Centro)-Torre Pacheco,763 La Zenia Urbanizaciones,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-06-29 21:24:29,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-03B89CE4,EMP003,Transporte_03 S.L.,EMP003-U22,MÁLAGA,758 San Miguel de Salinas-Torrevieja – 777 El Mirador-Colonia Ruiz de Alda,758 San Miguel de Salinas-Torrevieja,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-04-21 15:47:36,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-675BCC41,EMP003,Transporte_03 S.L.,EMP003-U22,TARRAGONA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-61,2025-01-25 02:51:30,LIGEROS,"1,40 €",IVA incluido,Efectivo,PASO-80DC021D,EMP003,Transporte_03 S.L.,EMP003-U22,MADRID,Conexión AP-6 (El Espinar) – Ortigosa,Conexión AP-6 (El Espinar),Ortigosa
Peaje,Estatal,AP-66,2025-07-15 09:59:08,LIGEROS,"5,65 €",IVA incluido,Efectivo,PASO-2F3E5A72,EMP003,Transporte_03 S.L.,EMP003-U22,ASTURIAS,Campomanes – Oblanca,Campomanes,Oblanca
Peaje,Estatal,AP-7,2025-04-18 19:20:32,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-E0796B1E,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,768 Campoamor-Urbanizaciones – 786 Los Alcazares (Norte),768 Campoamor-Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-04-10 02:06:49,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-2C1F1AE9,EMP003,Transporte_03 S.L.,EMP003-U23,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-03-28 05:43:33,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-8FF89210,EMP003,Transporte_03 S.L.,EMP003-U23,BARCELONA,754 Carretera San Miguel Benijofar – 770 El Pilar de la Horadada (Norte),754 Carretera San Miguel Benijofar,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-03-23 13:19:00,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-ACA2620D,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,763 La Zenia Urbanizaciones – 770 El Pilar de la Horadada,763 La Zenia Urbanizaciones,770 El Pilar de la Horadada
Peaje,Estatal,AP-7,2025-04-16 10:22:08,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-283CFC52,EMP003,Transporte_03 S.L.,EMP003-U23,ALICANTE,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-53,2025-06-26 18:30:36,LIGEROS,"7,00 €",IVA incluido,Tarjeta de empresa,PASO-0B407386,EMP003,Transporte_03 S.L.,EMP003-U23,PONTEVEDRA,Santiago – Lalín Centro,Santiago,Lalín Centro
Peaje,Estatal,AP-61,2025-02-20 07:05:08,LIGEROS,"0,80 €",IVA incluido,Tarjeta de empresa,PASO-3CB2ABC0,EMP003,Transporte_03 S.L.,EMP003-U23,MADRID,Conexión AP-6 (El Espinar) – Otero de H.,Conexión AP-6 (El Espinar),Otero de H.
Peaje,Estatal,AP-7,2025-01-18 21:43:07,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-ED025EA5,EMP003,Transporte_03 S.L.,EMP003-U23,ALICANTE,763 La Zenia Urbanizaciones – 775 Los Tárragas,763 La Zenia Urbanizaciones,775 Los Tárragas
Peaje,Estatal,AP-7,2025-04-01 16:29:56,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-299C173F,EMP003,Transporte_03 S.L.,EMP003-U23,GIRONA,754 Carretera San Miguel Benijofar – 786 Los Alcazares (Norte),754 Carretera San Miguel Benijofar,786 Los Alcazares (Norte)
Peaje,Estatal,AP-61,2025-04-02 23:55:00,LIGEROS,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-34337121,EMP003,Transporte_03 S.L.,EMP003-U23,MADRID,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-61,2025-02-18 13:21:46,LIGEROS,"0,80 €",IVA incluido,Tarjeta de empresa,PASO-0AEEA869,EMP003,Transporte_03 S.L.,EMP003-U23,SEGOVIA,Conexión AP-6 (El Espinar) – Otero de Herreros,Conexión AP-6 (El Espinar),Otero de Herreros
Peaje,Estatal,AP-61,2025-01-24 23:05:36,LIGEROS,"2,95 €",IVA incluido,Efectivo,PASO-B7508D24,EMP003,Transporte_03 S.L.,EMP003-U23,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-68,2025-05-19 16:44:25,LIGEROS,"15,85 €",IVA incluido,Tarjeta de empresa,PASO-377B55E7,EMP003,Transporte_03 S.L.,EMP003-U23,BIZKAIA,Lodosa – Zaragoza,Lodosa,Zaragoza
Peaje,Estatal,AP-7,2025-02-09 09:04:40,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-1B6AC34D,EMP003,Transporte_03 S.L.,EMP003-U23,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 777 El Mirador-Colonia Ruiz de Alda,758 San Miguel de Salinas-Torrevieja,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-04-11 03:30:54,LIGEROS,"5,50 €",IVA incluido,Efectivo,PASO-AFA91C45,EMP003,Transporte_03 S.L.,EMP003-U23,CASTELLÓN / CASTELLÓ,768 Campoamor-Urbanizaciones – 786 Los Alcazares (Norte),768 Campoamor-Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-68,2025-03-01 09:58:46,LIGEROS,"16,10 €",IVA incluido,Tarjeta de empresa,PASO-C8DEE308,EMP003,Transporte_03 S.L.,EMP003-U23,ZARAGOZA,Recajo – Alagón pk 272,Recajo,Alagón pk 272
Peaje,Estatal,AP-7,2025-06-25 09:30:36,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3F9C32E5,EMP003,Transporte_03 S.L.,EMP003-U23,VALENCIA / VALÈNCIA,763 La Zenia Urbanizaciones – 768 Campoamor-Urbanizaciones,763 La Zenia Urbanizaciones,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-07-20 23:30:30,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-9C694201,EMP003,Transporte_03 S.L.,EMP003-U23,BARCELONA,754 Carretera San Miguel Benijofar – 775 Los Tárragas,754 Carretera San Miguel Benijofar,775 Los Tárragas
Peaje,Estatal,AP-7,2025-06-14 04:45:22,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-B5B88E75,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,754 Carretera San Miguel Benijofar – 797 Torre del Negro,754 Carretera San Miguel Benijofar,797 Torre del Negro
Peaje,Estatal,AP-7,2025-04-07 02:01:49,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-48BB966A,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,733 Catral-Albatera – 763 La Zenia Urbanizaciones,733 Catral-Albatera,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-05-02 03:01:10,LIGEROS,"1,15 €",IVA incluido,Tarjeta de empresa,PASO-49CB7081,EMP003,Transporte_03 S.L.,EMP003-U23,VALENCIA / VALÈNCIA,Manilva – Guadiaro,Manilva,Guadiaro
Peaje,Estatal,AP-7,2025-02-15 12:42:59,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-CD138C34,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,754 Carretera San Miguel Benijofar – 786 Los Alcazares (Norte),754 Carretera San Miguel Benijofar,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-05-25 09:24:59,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-D7338964,EMP003,Transporte_03 S.L.,EMP003-U23,ALICANTE,Troncal de Los Montesinos – ,Troncal de Los Montesinos,
Peaje,Estatal,AP-7,2025-03-17 18:13:52,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-549AD6D1,EMP003,Transporte_03 S.L.,EMP003-U23,ALICANTE,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-02-04 10:07:56,LIGEROS,"3,70 €",IVA incluido,Efectivo,PASO-CC54ECD2,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,Marbella – Estepona,Marbella,Estepona
Peaje,Estatal,AP-7,2025-01-31 23:55:00,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-EE1D87DA,EMP003,Transporte_03 S.L.,EMP003-U24,VALENCIA / VALÈNCIA,784 San Javier (Sur)-Acceso aeropuerto – 786 Los Alcazares (Norte),784 San Javier (Sur)-Acceso aeropuerto,786 Los Alcazares (Norte)
Peaje,Estatal,AP-68,2025-06-13 15:38:01,LIGEROS,"5,95 €",IVA incluido,Tarjeta de empresa,PASO-CF811335,EMP003,Transporte_03 S.L.,EMP003-U24,ZARAGOZA,Gallur – Zaragoza,Gallur,Zaragoza
Peaje,Estatal,AP-61,2025-03-21 13:34:20,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-36DC3EB8,EMP003,Transporte_03 S.L.,EMP003-U24,MADRID,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-07-29 10:01:35,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-F6F7E76C,EMP003,Transporte_03 S.L.,EMP003-U24,MÁLAGA,754 Carretera San Miguel Benijofar – 763 La Zenia Urbanizaciones,754 Carretera San Miguel Benijofar,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-02-28 02:06:04,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C45DDAF9,EMP003,Transporte_03 S.L.,EMP003-U24,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 786 Los Alcazares (Norte),754 Carretera San Miguel Benijofar,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-06-15 13:27:00,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-75DB1C4B,EMP003,Transporte_03 S.L.,EMP003-U24,GIRONA,743 Algorfa-Benijofar – 774 San Pedro del Pinatar (Norte),743 Algorfa-Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-68,2025-02-09 20:07:24,LIGEROS,"11,20 €",IVA incluido,Tarjeta de empresa,PASO-BE5BFA4A,EMP003,Transporte_03 S.L.,EMP003-U24,BIZKAIA,Autop. Navarra – Zaragoza,Autop. Navarra,Zaragoza
Peaje,Estatal,AP-68,2025-04-30 12:46:22,LIGEROS,"11,30 €",IVA incluido,Tarjeta de empresa,PASO-DBD405E4,EMP003,Transporte_03 S.L.,EMP003-U24,BIZKAIA,Zambrana – Calahorra,Zambrana,Calahorra
Peaje,Estatal,AP-7,2025-03-25 05:19:02,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-53B0E55B,EMP003,Transporte_03 S.L.,EMP003-U24,TARRAGONA,763 La Zenia Urbanizaciones – 782 Balsicas,763 La Zenia Urbanizaciones,782 Balsicas
Peaje,Estatal,AP-7,2025-04-26 13:17:46,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-EB09C170,EMP003,Transporte_03 S.L.,EMP003-U24,GIRONA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-06-04 07:32:59,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-BD838A52,EMP003,Transporte_03 S.L.,EMP003-U24,GIRONA,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-7,2025-03-03 13:45:49,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-FE9E58DA,EMP003,Transporte_03 S.L.,EMP003-U24,BARCELONA,770 El Pilar de la Horadada (Norte) – 790 Los Alcazares (Centro)-Torre Pacheco,770 El Pilar de la Horadada (Norte),790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-04-25 02:39:01,LIGEROS,"3,40 €",IVA incluido,Tarjeta de empresa,PASO-3F7BB5A9,EMP003,Transporte_03 S.L.,EMP003-U24,CASTELLÓN / CASTELLÓ,Acceso de Calahonda – ,Acceso de Calahonda,
Peaje,Estatal,AP-61,2025-06-05 18:40:21,LIGEROS,"0,00 €",IVA incluido,Tarjeta de empresa,PASO-C209D21E,EMP003,Transporte_03 S.L.,EMP003-U24,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-7,2025-05-24 12:46:16,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-88444975,EMP003,Transporte_03 S.L.,EMP003-U24,MÁLAGA,758 San Miguel de Salinas-Torrevieja – 775 Los Tárragas,758 San Miguel de Salinas-Torrevieja,775 Los Tárragas
